"","long","lat","tract","plot","biomass","biomass.fin","bio.ton","long.1","lat.1","tract.1","plot.1","biomass.1","optional"
"204",125.75229,8.75223,274,1,9400.4536741972,18800.9073483944,18.8009073483944,125.75229,8.75223,274,1,9400.4536741972,TRUE
"205",117.25223,8.50228,276,1,37872.342002478,75744.684004956,75.744684004956,117.25223,8.50228,276,1,37872.342002478,TRUE
"206",123.25228,8.50225,277,1,39948.1940920041,79896.3881840083,79.8963881840083,123.25228,8.50225,277,1,39948.1940920041,TRUE
"207",123.50228,8.50225,278,1,17752.7901416303,35505.5802832605,35.5055802832605,123.50228,8.50225,278,1,17752.7901416303,TRUE
"208",123.75228,8.50225,279,1,13019.2103323867,26038.4206647733,26.0384206647733,123.75228,8.50225,279,1,13019.2103323867,TRUE
"209",124.50229,8.50225,280,1,7071.71382829564,14143.4276565913,14.1434276565913,124.50229,8.50225,280,1,7071.71382829564,TRUE
"210",125.00229,8.50224,282,1,10180.4390700109,20360.8781400217,20.3608781400218,125.00229,8.50224,282,1,10180.4390700109,TRUE
"211",125.25228,8.50224,283,1,18081.6561573263,36163.3123146525,36.1633123146525,125.25228,8.50224,283,1,18081.6561573263,TRUE
"212",125.50229,8.50223,284,1,14545.1347913924,29090.2695827848,29.0902695827848,125.50229,8.50223,284,1,14545.1347913924,TRUE
"213",125.75229,8.50223,285,1,6356.11373406653,12712.2274681331,12.7122274681331,125.75229,8.50223,285,1,6356.11373406653,TRUE
"214",126.00229,8.50223,286,1,21554.3707564678,43108.7415129356,43.1087415129356,126.00229,8.50223,286,1,21554.3707564678,TRUE
"215",126.25229,8.50223,287,1,28950.9811273106,57901.9622546213,57.9019622546213,126.25229,8.50223,287,1,28950.9811273106,TRUE
"216",123.00228,8.25225,288,1,612.212925944214,1224.42585188843,1.22442585188843,123.00228,8.25225,288,1,612.212925944214,TRUE
"217",123.25228,8.25225,289,1,6571.48857983585,13142.9771596717,13.1429771596717,123.25228,8.25225,289,1,6571.48857983585,TRUE
"218",123.50228,8.25225,290,1,6853.26357385926,13706.5271477185,13.7065271477185,123.50228,8.25225,290,1,6853.26357385926,TRUE
"219",123.75228,8.25225,291,1,2188.49572114767,4376.99144229533,4.37699144229533,123.75228,8.25225,291,1,2188.49572114767,TRUE
"220",124.25228,8.25225,292,1,13265.6938513287,26531.3877026574,26.5313877026574,124.25228,8.25225,292,1,13265.6938513287,TRUE
"221",124.50228,8.25224,293,1,1717.63115937803,3435.26231875607,3.43526231875607,124.50228,8.25224,293,1,1717.63115937803,TRUE
"222",124.75228,8.25224,294,1,502.672820234007,1005.34564046801,1.00534564046801,124.75228,8.25224,294,1,502.672820234007,TRUE
"223",125.00229,8.25224,295,1,1818.12401162864,3636.24802325729,3.63624802325729,125.00229,8.25224,295,1,1818.12401162864,TRUE
"224",125.75228,8.25224,298,1,15523.6981141842,31047.3962283683,31.0473962283683,125.75228,8.25224,298,1,15523.6981141842,TRUE
"225",126.00229,8.25223,299,1,27179.3841773391,54358.7683546783,54.3587683546783,126.00229,8.25223,299,1,27179.3841773391,TRUE
"226",126.25228,8.25223,300,1,12070.9270181515,24141.854036303,24.141854036303,126.25228,8.25223,300,1,12070.9270181515,TRUE
"227",122.50227,8.00226,302,1,3121.2253004069,6242.4506008138,6.2424506008138,122.50227,8.00226,302,1,3121.2253004069,TRUE
"228",122.75227,8.00225,303,1,7447.30318342594,14894.6063668519,14.8946063668519,122.75227,8.00225,303,1,7447.30318342594,TRUE
"229",123.00227,8.00226,304,1,2220.99942835379,4441.99885670757,4.44199885670757,123.00227,8.00226,304,1,2220.99942835379,TRUE
"230",123.25227,8.00225,305,1,49240.5456913831,98481.0913827661,98.4810913827661,123.25227,8.00225,305,1,49240.5456913831,TRUE
"231",123.50228,8.00225,306,1,38280.3505031521,76560.7010063041,76.5607010063041,123.50228,8.00225,306,1,38280.3505031521,TRUE
"232",123.75227,8.00225,307,1,1861.53399961549,3723.06799923098,3.72306799923098,123.75227,8.00225,307,1,1861.53399961549,TRUE
"233",125.00228,8.00223,312,1,4036.21671535572,8072.43343071143,8.07243343071143,125.00228,8.00223,312,1,4036.21671535572,TRUE
"234",125.25228,8.00224,313,1,4619.37218530426,9238.74437060853,9.23874437060853,125.25228,8.00224,313,1,4619.37218530426,TRUE
"235",125.75228,8.00223,315,1,33544.1477602812,67088.2955205624,67.0882955205624,125.75228,8.00223,315,1,33544.1477602812,TRUE
"236",126.00229,8.00223,316,1,1062.76082299714,2125.52164599429,2.12552164599429,126.00229,8.00223,316,1,1062.76082299714,TRUE
"237",126.25229,8.00223,317,1,64669.9050533551,129339.81010671,129.33981010671,126.25229,8.00223,317,1,64669.9050533551,TRUE
"238",122.25227,7.75226,318,1,47295.5582239543,94591.1164479086,94.5911164479086,122.25227,7.75226,318,1,47295.5582239543,TRUE
"239",122.50227,7.75225,319,1,22289.7128386529,44579.4256773057,44.5794256773057,122.50227,7.75225,319,1,22289.7128386529,TRUE
"240",123.00227,7.75225,320,1,10027.2148893211,20054.4297786421,20.0544297786421,123.00227,7.75225,320,1,10027.2148893211,TRUE
"241",123.75228,7.75225,322,1,279.965714872658,559.931429745316,0.559931429745316,123.75228,7.75225,322,1,279.965714872658,TRUE
"242",124.75228,7.75224,326,1,5677.76319937955,11355.5263987591,11.3555263987591,124.75228,7.75224,326,1,5677.76319937955,TRUE
"243",125.00228,7.75224,327,1,1154.26289561569,2308.52579123138,2.30852579123138,125.00228,7.75224,327,1,1154.26289561569,TRUE
"244",125.75228,7.75223,330,1,13165.517942979,26331.035885958,26.331035885958,125.75228,7.75223,330,1,13165.517942979,TRUE
"245",126.00228,7.75223,331,1,437.459234676978,874.918469353956,0.874918469353956,126.00228,7.75223,331,1,437.459234676978,TRUE
"246",126.25228,7.75223,332,1,49189.4403426292,98378.8806852585,98.3788806852585,126.25228,7.75223,332,1,49189.4403426292,TRUE
"247",122.25227,7.50226,333,1,30620.4952879461,61240.9905758921,61.2409905758921,122.25227,7.50226,333,1,30620.4952879461,TRUE
"248",124.25228,7.50225,335,1,29613.2762278641,59226.5524557282,59.2265524557282,124.25228,7.50225,335,1,29613.2762278641,TRUE
"249",124.50228,7.50224,336,1,1750.33568526939,3500.67137053878,3.50067137053878,124.50228,7.50224,336,1,1750.33568526939,TRUE
"250",124.75227,7.50224,337,1,1705.74661853749,3411.49323707498,3.41149323707498,124.75227,7.50224,337,1,1705.74661853749,TRUE
"251",125.00228,7.50224,338,1,9356.65880127775,18713.3176025555,18.7133176025555,125.00228,7.50224,338,1,9356.65880127775,TRUE
"252",125.50228,7.50224,340,1,5281.73351512752,10563.467030255,10.563467030255,125.50228,7.50224,340,1,5281.73351512752,TRUE
"253",125.75228,7.50223,341,1,1664.1085324431,3328.2170648862,3.3282170648862,125.75228,7.50223,341,1,1664.1085324431,TRUE
"254",126.00228,7.50224,342,1,9892.11681149128,19784.2336229826,19.7842336229826,126.00228,7.50224,342,1,9892.11681149128,TRUE
"255",126.50228,7.50223,344,1,41245.1050957605,82490.2101915209,82.4902101915209,126.50228,7.50223,344,1,41245.1050957605,TRUE
"256",122.00226,7.25226,345,1,19158.5425646186,38317.0851292373,38.3170851292373,122.00226,7.25226,345,1,19158.5425646186,TRUE
"257",122.25227,7.25226,346,1,4350.5684005231,8701.1368010462,8.7011368010462,122.25227,7.25226,346,1,4350.5684005231,TRUE
"258",124.25227,7.25225,347,1,9834.38647134605,19668.7729426921,19.6687729426921,124.25227,7.25225,347,1,9834.38647134605,TRUE
"259",124.75228,7.25224,349,1,1083.69203698771,2167.38407397543,2.16738407397543,124.75228,7.25224,349,1,1083.69203698771,TRUE
"260",125.00228,7.25224,350,1,5269.98433559913,10539.9686711983,10.5399686711983,125.00228,7.25224,350,1,5269.98433559913,TRUE
"261",125.25228,7.25224,351,1,2021.55731706702,4043.11463413405,4.04311463413405,125.25228,7.25224,351,1,2021.55731706702,TRUE
"262",125.50228,7.25223,352,1,3951.54066220138,7903.08132440276,7.90308132440276,125.50228,7.25223,352,1,3951.54066220138,TRUE
"263",126.00228,7.25223,353,1,11500.2223085448,23000.4446170897,23.0004446170897,126.00228,7.25223,353,1,11500.2223085448,TRUE
"264",126.50228,7.25223,355,1,9844.72616024701,19689.452320494,19.689452320494,126.50228,7.25223,355,1,9844.72616024701,TRUE
"265",122.00226,7.00226,357,1,19693.1961827948,39386.3923655897,39.3863923655897,122.00226,7.00226,357,1,19693.1961827948,TRUE
"266",124.00228,7.00225,358,1,6634.53165520184,13269.0633104037,13.2690633104037,124.00228,7.00225,358,1,6634.53165520184,TRUE
"267",124.25227,7.00225,359,1,14274.9778949621,28549.9557899243,28.5499557899243,124.25227,7.00225,359,1,14274.9778949621,TRUE
"268",125.50227,7.00223,364,1,14336.2726979394,28672.5453958788,28.6725453958788,125.50227,7.00223,364,1,14336.2726979394,TRUE
"269",125.75228,7.00224,365,1,17434.4030969908,34868.8061939815,34.8688061939815,125.75228,7.00224,365,1,17434.4030969908,TRUE
"270",126.00227,7.00223,366,1,22723.4398343883,45446.8796687766,45.4468796687766,126.00227,7.00223,366,1,22723.4398343883,TRUE
"271",126.25227,7.00223,367,1,12588.3944175349,25176.7888350698,25.1767888350698,126.25227,7.00223,367,1,12588.3944175349,TRUE
"272",124.50228,6.75225,369,1,3839.85774824447,7679.71549648893,7.67971549648893,124.50228,6.75225,369,1,3839.85774824447,TRUE
"273",125.00227,6.75224,371,1,2927.489018289,5854.978036578,5.854978036578,125.00227,6.75224,371,1,2927.489018289,TRUE
"274",125.25228,6.75224,372,1,5873.09311526602,11746.186230532,11.746186230532,125.25228,6.75224,372,1,5873.09311526602,TRUE
"275",126.25228,6.75223,373,1,23739.6537405001,47479.3074810002,47.4793074810002,126.25228,6.75223,373,1,23739.6537405001,TRUE
"276",124.50227,6.50225,376,1,1054.64378229912,2109.28756459824,2.10928756459824,124.50227,6.50225,376,1,1054.64378229912,TRUE
"277",124.75227,6.50224,377,1,8652.54568140785,17305.0913628157,17.3050913628157,124.75227,6.50224,377,1,8652.54568140785,TRUE
"278",125.25227,6.50224,379,1,3206.89854014355,6413.79708028709,6.41379708028709,125.25227,6.50224,379,1,3206.89854014355,TRUE
"279",125.50227,6.50224,380,1,19352.7861468292,38705.5722936585,38.7055722936585,125.50227,6.50224,380,1,19352.7861468292,TRUE
"280",124.75227,6.25225,383,1,1499.80971993194,2999.61943986388,2.99961943986388,124.75227,6.25225,383,1,1499.80971993194,TRUE
"281",125.00227,6.25224,384,1,4409.45908709056,8818.91817418113,8.81891817418113,125.00227,6.25224,384,1,4409.45908709056,TRUE
"282",124.75226,6.00224,389,1,28026.4407805638,56052.8815611276,56.0528815611276,124.75226,6.00224,389,1,28026.4407805638,TRUE
"283",125.00227,6.00224,390,1,2820.24540524761,5640.49081049523,5.64049081049523,125.00227,6.00224,390,1,2820.24540524761,TRUE
"284",125.25226,5.75224,392,1,21376.5834854486,42753.1669708971,42.7531669708971,125.25226,5.75224,392,1,21376.5834854486,TRUE
"285",125.50226,5.75224,393,1,21334.7562461896,42669.5124923792,42.6695124923792,125.50226,5.75224,393,1,21334.7562461896,TRUE
"286",120.75233,18.50679,1,2,19253.2173454935,38506.434690987,38.506434690987,120.75233,18.50679,1,2,19253.2173454935,TRUE
"287",121.00234,18.50679,2,2,67010.7152887641,134021.430577528,134.021430577528,121.00234,18.50679,2,2,67010.7152887641,TRUE
"288",121.25235,18.50678,3,2,71801.5240237731,143603.048047546,143.603048047546,121.25235,18.50678,3,2,71801.5240237731,TRUE
"289",120.75232,18.25678,4,2,5488.14887658506,10976.2977531701,10.9762977531701,120.75232,18.25678,4,2,5488.14887658506,TRUE
"290",121.00234,18.25679,5,2,14824.3449229468,29648.6898458936,29.6486898458936,121.00234,18.25679,5,2,14824.3449229468,TRUE
"291",121.25234,18.25679,6,2,42499.5959160265,84999.1918320531,84.9991918320531,121.25234,18.25679,6,2,42499.5959160265,TRUE
"292",121.50235,18.25678,7,2,9171.33067442453,18342.6613488491,18.3426613488491,121.50235,18.25678,7,2,9171.33067442453,TRUE
"293",122.25238,18.25677,10,2,43126.8867320182,86253.7734640364,86.2537734640364,122.25238,18.25677,10,2,43126.8867320182,TRUE
"294",120.50231,18.00679,11,2,6498.6353940727,12997.2707881454,12.9972707881454,120.50231,18.00679,11,2,6498.6353940727,TRUE
"295",121.50235,18.00678,15,2,28349.1510803501,56698.3021607003,56.6983021607003,121.50235,18.00678,15,2,28349.1510803501,TRUE
"296",121.75236,18.00677,16,2,7833.84701603514,15667.6940320703,15.6676940320703,121.75236,18.00677,16,2,7833.84701603514,TRUE
"297",122.00237,18.00677,17,2,25360.8581984987,50721.7163969974,50.7217163969974,122.00237,18.00677,17,2,25360.8581984987,TRUE
"298",120.75232,17.75678,19,2,236.70199869655,473.4039973931,0.4734039973931,120.75232,17.75678,19,2,236.70199869655,TRUE
"299",121.25234,17.75679,21,2,13355.5122721381,26711.0245442762,26.7110245442762,121.25234,17.75679,21,2,13355.5122721381,TRUE
"300",121.50235,17.75678,22,2,5615.59010100356,11231.1802020071,11.2311802020071,121.50235,17.75678,22,2,5615.59010100356,TRUE
"301",121.75236,17.75678,23,2,793.101580269408,1586.20316053882,1.58620316053882,121.75236,17.75678,23,2,793.101580269408,TRUE
"302",122.00237,17.75678,24,2,48500.8479417361,97001.6958834722,97.0016958834722,122.00237,17.75678,24,2,48500.8479417361,TRUE
"303",120.50231,17.50679,25,2,10533.7120308954,21067.4240617908,21.0674240617908,120.50231,17.50679,25,2,10533.7120308954,TRUE
"304",120.75232,17.50678,26,2,17708.744284157,35417.488568314,35.417488568314,120.75232,17.50678,26,2,17708.744284157,TRUE
"305",121.25234,17.50678,28,2,569.347949937664,1138.69589987533,1.13869589987533,121.25234,17.50678,28,2,569.347949937664,TRUE
"306",121.50234,17.50678,29,2,41524.0688401821,83048.1376803643,83.0481376803643,121.50234,17.50678,29,2,41524.0688401821,TRUE
"307",122.00236,17.50677,31,2,47955.8767772398,95911.7535544796,95.9117535544796,122.00236,17.50677,31,2,47955.8767772398,TRUE
"308",120.50231,17.25679,32,2,10112.2530502698,20224.5061005396,20.2245061005396,120.50231,17.25679,32,2,10112.2530502698,TRUE
"309",121.00232,17.25679,34,2,2195.20028389171,4390.40056778341,4.39040056778341,121.00232,17.25679,34,2,2195.20028389171,TRUE
"310",121.25233,17.25679,35,2,68302.8992484394,136605.798496879,136.605798496879,121.25233,17.25679,35,2,68302.8992484394,TRUE
"311",121.75235,17.25678,37,2,300.388448976499,600.776897952997,0.600776897952997,121.75235,17.25678,37,2,300.388448976499,TRUE
"312",122.00236,17.25677,38,2,89200.1286357698,178400.25727154,178.40025727154,122.00236,17.25677,38,2,89200.1286357698,TRUE
"313",122.25237,17.25678,39,2,52758.5999673613,105517.199934723,105.517199934723,122.25237,17.25678,39,2,52758.5999673613,TRUE
"314",120.5023,17.00679,40,2,12045.5225071816,24091.0450143632,24.0910450143632,120.5023,17.00679,40,2,12045.5225071816,TRUE
"315",120.75231,17.00678,41,2,3386.11384421281,6772.22768842563,6.77222768842563,120.75231,17.00678,41,2,3386.11384421281,TRUE
"316",121.00232,17.00678,42,2,42572.3523998946,85144.7047997892,85.1447047997892,121.00232,17.00678,42,2,42572.3523998946,TRUE
"317",121.25233,17.00679,43,2,8729.28511772408,17458.5702354482,17.4585702354482,121.25233,17.00679,43,2,8729.28511772408,TRUE
"318",122.00236,17.00678,46,2,2007.82413836454,4015.64827672907,4.01564827672907,122.00236,17.00678,46,2,2007.82413836454,TRUE
"319",122.25237,17.00678,47,2,118317.329196282,236634.658392565,236.634658392565,122.25237,17.00678,47,2,118317.329196282,TRUE
"320",120.5023,16.75679,48,2,19651.3415628779,39302.6831257557,39.3026831257557,120.5023,16.75679,48,2,19651.3415628779,TRUE
"321",120.75231,16.75678,49,2,6902.16121617984,13804.3224323597,13.8043224323597,120.75231,16.75678,49,2,6902.16121617984,TRUE
"322",121.00232,16.75679,50,2,2668.48452350115,5336.96904700231,5.33696904700231,121.00232,16.75679,50,2,2668.48452350115,TRUE
"323",121.25233,16.75678,51,2,13.2390593813316,26.4781187626631,0.0264781187626631,121.25233,16.75678,51,2,13.2390593813316,TRUE
"324",121.50234,16.75678,52,2,4485.57597181087,8971.15194362174,8.97115194362174,121.50234,16.75678,52,2,4485.57597181087,TRUE
"325",121.75234,16.75678,53,2,2668.48452350115,5336.96904700231,5.33696904700231,121.75234,16.75678,53,2,2668.48452350115,TRUE
"326",122.00235,16.75678,54,2,3525.23379024981,7050.46758049962,7.05046758049962,122.00235,16.75678,54,2,3525.23379024981,TRUE
"327",122.25236,16.75677,55,2,29462.1069369283,58924.2138738567,58.9242138738567,122.25236,16.75677,55,2,29462.1069369283,TRUE
"328",120.5023,16.50679,56,2,1833.6107518486,3667.2215036972,3.6672215036972,120.5023,16.50679,56,2,1833.6107518486,TRUE
"329",121.00231,16.50678,58,2,18202.1329383189,36404.2658766379,36.4042658766379,121.00231,16.50678,58,2,18202.1329383189,TRUE
"330",121.50233,16.50678,60,2,15911.5260788591,31823.0521577183,31.8230521577183,121.50233,16.50678,60,2,15911.5260788591,TRUE
"331",122.00235,16.50678,62,2,73291.8754756154,146583.750951231,146.583750951231,122.00235,16.50678,62,2,73291.8754756154,TRUE
"332",120.5023,16.25679,64,2,12706.9742895753,25413.9485791507,25.4139485791507,120.5023,16.25679,64,2,12706.9742895753,TRUE
"333",120.75231,16.25679,65,2,347.018045700062,694.036091400124,0.694036091400124,120.75231,16.25679,65,2,347.018045700062,TRUE
"334",121.00231,16.25678,66,2,2647.11639736237,5294.23279472473,5.29423279472473,121.00231,16.25678,66,2,2647.11639736237,TRUE
"335",121.50233,16.25678,68,2,5109.75203339784,10219.5040667957,10.2195040667957,121.50233,16.25678,68,2,5109.75203339784,TRUE
"336",121.75234,16.25678,69,2,3110.89803280787,6221.79606561573,6.22179606561573,121.75234,16.25678,69,2,3110.89803280787,TRUE
"337",122.00235,16.25678,70,2,70499.5369611539,140999.073922308,140.999073922308,122.00235,16.25678,70,2,70499.5369611539,TRUE
"338",120.00227,16.0068,71,2,454.33981135826,908.679622716519,0.908679622716519,120.00227,16.0068,71,2,454.33981135826,TRUE
"339",120.25229,16.00679,72,2,1891.93114895642,3783.86229791284,3.78386229791284,120.25229,16.00679,72,2,1891.93114895642,TRUE
"340",120.75231,16.00679,74,2,23279.2164757472,46558.4329514944,46.5584329514944,120.75231,16.00679,74,2,23279.2164757472,TRUE
"341",121.00231,16.00679,75,2,85.4840530893995,170.968106178799,0.170968106178799,121.00231,16.00679,75,2,85.4840530893995,TRUE
"342",121.25232,16.00678,76,2,45363.3091803387,90726.6183606774,90.7266183606774,121.25232,16.00678,76,2,45363.3091803387,TRUE
"343",121.50233,16.00678,77,2,58483.2196120377,116966.439224075,116.966439224075,121.50233,16.00678,77,2,58483.2196120377,TRUE
"344",120.00227,15.7568,78,2,22272.3499445823,44544.6998891647,44.5446998891647,120.00227,15.7568,78,2,22272.3499445823,TRUE
"345",120.25228,15.75679,79,2,9510.44820333451,19020.896406669,19.020896406669,120.25228,15.75679,79,2,9510.44820333451,TRUE
"346",120.7523,15.75679,81,2,3057.05016220737,6114.10032441474,6.11410032441474,120.7523,15.75679,81,2,3057.05016220737,TRUE
"347",121.25232,15.75678,83,2,61961.2123576079,123922.424715216,123.922424715216,121.25232,15.75678,83,2,61961.2123576079,TRUE
"348",121.50232,15.75678,84,2,8996.04976758693,17992.0995351739,17.9920995351739,121.50232,15.75678,84,2,8996.04976758693,TRUE
"349",120.00227,15.50679,85,2,914.527743077529,1829.05548615506,1.82905548615506,120.00227,15.50679,85,2,914.527743077529,TRUE
"350",120.25228,15.50679,86,2,35830.7266190629,71661.4532381258,71.6614532381258,120.25228,15.50679,86,2,35830.7266190629,TRUE
"351",120.50229,15.50679,87,2,481.152721352906,962.305442705811,0.962305442705811,120.50229,15.50679,87,2,481.152721352906,TRUE
"352",120.50228,15.25679,92,2,2705.19315665252,5410.38631330505,5.41038631330505,120.50228,15.25679,92,2,2705.19315665252,TRUE
"353",121.25231,15.25678,95,2,38339.1013652752,76678.2027305503,76.6782027305503,121.25231,15.25678,95,2,38339.1013652752,TRUE
"354",120.75229,15.00679,98,2,5181.50646876787,10363.0129375357,10.3630129375357,120.75229,15.00679,98,2,5181.50646876787,TRUE
"355",122.00233,15.00677,102,2,16169.5042727072,32339.0085454144,32.3390085454144,122.00233,15.00677,102,2,16169.5042727072,TRUE
"356",122.00233,14.75678,107,2,22432.6131707557,44865.2263415113,44.8652263415113,122.00233,14.75678,107,2,22432.6131707557,TRUE
"357",122.25234,14.75678,108,2,28408.4382404184,56816.8764808369,56.8168764808369,122.25234,14.75678,108,2,28408.4382404184,TRUE
"358",120.50228,14.50679,109,2,63671.5380069849,127343.07601397,127.34307601397,120.50228,14.50679,109,2,63671.5380069849,TRUE
"359",121.50231,14.50678,112,2,25635.5793488123,51271.1586976247,51.2711586976247,121.50231,14.50678,112,2,25635.5793488123,TRUE
"360",120.75229,14.25679,113,2,538.938935445296,1077.87787089059,1.07787787089059,120.75229,14.25679,113,2,538.938935445296,TRUE
"361",121.00229,14.25679,114,2,848.405277818089,1696.81055563618,1.69681055563618,121.00229,14.25679,114,2,848.405277818089,TRUE
"362",121.50231,14.25678,116,2,45012.0892459875,90024.1784919749,90.0241784919749,121.50231,14.25678,116,2,45012.0892459875,TRUE
"363",122.50234,14.25678,118,2,29676.014370869,59352.028741738,59.352028741738,122.50234,14.25678,118,2,29676.014370869,TRUE
"364",122.75234,14.25677,119,2,10428.7433241958,20857.4866483916,20.8574866483916,122.75234,14.25677,119,2,10428.7433241958,TRUE
"365",120.75229,14.00679,120,2,3170.97117848203,6341.94235696406,6.34194235696406,120.75229,14.00679,120,2,3170.97117848203,TRUE
"366",121.00229,14.00679,121,2,1839.61120731287,3679.22241462575,3.67922241462575,121.00229,14.00679,121,2,1839.61120731287,TRUE
"367",121.2523,14.00679,122,2,5078.62651872827,10157.2530374565,10.1572530374565,121.2523,14.00679,122,2,5078.62651872827,TRUE
"368",121.50231,14.00678,123,2,13615.2624721608,27230.5249443216,27.2305249443216,121.50231,14.00678,123,2,13615.2624721608,TRUE
"369",121.75231,14.00678,124,2,31961.7414255824,63923.4828511648,63.9234828511648,121.75231,14.00678,124,2,31961.7414255824,TRUE
"370",122.50234,14.00677,125,2,16091.5780575594,32183.1561151187,32.1831561151187,122.50234,14.00677,125,2,16091.5780575594,TRUE
"371",123.00235,14.00676,127,2,12158.9864413451,24317.9728826902,24.3179728826902,123.00235,14.00676,127,2,12158.9864413451,TRUE
"372",124.25239,14.00675,128,2,10242.8988187815,20485.797637563,20.485797637563,124.25239,14.00675,128,2,10242.8988187815,TRUE
"373",120.25227,13.7568,129,2,9420.73610283704,18841.4722056741,18.8414722056741,120.25227,13.7568,129,2,9420.73610283704,TRUE
"374",121.2523,13.75679,130,2,13729.6078767306,27459.2157534612,27.4592157534612,121.2523,13.75679,130,2,13729.6078767306,TRUE
"375",122.25233,13.75678,131,2,4193.45104320559,8386.90208641118,8.38690208641118,122.25233,13.75678,131,2,4193.45104320559,TRUE
"376",122.50233,13.75677,132,2,9626.79896719875,19253.5979343975,19.2535979343975,122.50233,13.75677,132,2,9626.79896719875,TRUE
"377",123.00235,13.75676,133,2,14262.584584577,28525.169169154,28.525169169154,123.00235,13.75676,133,2,14262.584584577,TRUE
"378",123.50236,13.75676,134,2,10582.1360363325,21164.2720726649,21.1642720726649,123.50236,13.75676,134,2,10582.1360363325,TRUE
"379",123.75237,13.75675,135,2,1896.49492022755,3792.9898404551,3.7929898404551,123.75237,13.75675,135,2,1896.49492022755,TRUE
"380",120.50227,13.50679,137,2,7858.14812957107,15716.2962591421,15.7162962591421,120.50227,13.50679,137,2,7858.14812957107,TRUE
"381",122.00232,13.50678,138,2,10760.2669984918,21520.5339969836,21.5205339969836,122.00232,13.50678,138,2,10760.2669984918,TRUE
"382",122.50233,13.50677,139,2,23451.5567265051,46903.1134530101,46.9031134530101,122.50233,13.50677,139,2,23451.5567265051,TRUE
"383",123.50236,13.50676,141,2,760.473392251745,1520.94678450349,1.52094678450349,123.50236,13.50676,141,2,760.473392251745,TRUE
"384",120.75228,13.25679,142,2,15866.8351332728,31733.6702665456,31.7336702665456,120.75228,13.25679,142,2,15866.8351332728,TRUE
"385",122.00231,13.25678,145,2,5782.17322315309,11564.3464463062,11.5643464463062,122.00231,13.25678,145,2,5782.17322315309,TRUE
"386",123.75236,13.25676,147,2,22926.4461184242,45852.8922368483,45.8528922368483,123.75236,13.25676,147,2,22926.4461184242,TRUE
"387",124.00237,13.25676,148,2,20065.5099693409,40131.0199386818,40.1310199386818,124.00237,13.25676,148,2,20065.5099693409,TRUE
"388",121.00228,13.00679,149,2,28018.5582308051,56037.1164616102,56.0371164616102,121.00228,13.00679,149,2,28018.5582308051,TRUE
"389",123.50235,13.00676,151,2,4122.987653372,8245.975306744,8.245975306744,123.50235,13.00676,151,2,4122.987653372,TRUE
"390",123.75236,13.00675,152,2,11642.7941928197,23285.5883856393,23.2855883856393,123.75236,13.00675,152,2,11642.7941928197,TRUE
"391",124.00237,13.00675,153,2,11599.9867487059,23199.9734974118,23.1999734974118,124.00237,13.00675,153,2,11599.9867487059,TRUE
"392",121.00228,12.75678,154,2,92748.8755049149,185497.75100983,185.49775100983,121.00228,12.75678,154,2,92748.8755049149,TRUE
"393",124.00236,12.75676,156,2,29249.1897631667,58498.3795263333,58.4983795263333,124.00236,12.75676,156,2,29249.1897631667,TRUE
"394",121.00228,12.50679,157,2,9046.32316425817,18092.6463285163,18.0926463285163,121.00228,12.50679,157,2,9046.32316425817,TRUE
"395",121.25229,12.50678,158,2,3713.15786294775,7426.3157258955,7.4263157258955,121.25229,12.50678,158,2,3713.15786294775,TRUE
"396",123.75235,12.50676,159,2,19828.4543074951,39656.9086149901,39.6569086149901,123.75235,12.50676,159,2,19828.4543074951,TRUE
"397",124.50237,12.50675,160,2,11321.9958082716,22643.9916165433,22.6439916165433,124.50237,12.50675,160,2,11321.9958082716,TRUE
"398",124.75238,12.50674,161,2,20540.5972160334,41081.1944320668,41.0811944320668,124.75238,12.50674,161,2,20540.5972160334,TRUE
"399",122.0023,12.25678,166,2,10348.6396580662,20697.2793161324,20.6972793161324,122.0023,12.25678,166,2,10348.6396580662,TRUE
"400",123.50234,12.25676,168,2,9402.76512932657,18805.5302586531,18.8055302586531,123.50234,12.25676,168,2,9402.76512932657,TRUE
"401",124.50237,12.25675,170,2,35325.2813266776,70650.5626533552,70.6505626533552,124.50237,12.25675,170,2,35325.2813266776,TRUE
"402",124.75237,12.25675,171,2,113430.758099114,226861.516198227,226.861516198227,124.75237,12.25675,171,2,113430.758099114,TRUE
"403",125.00237,12.25674,172,2,74111.3206370561,148222.641274112,148.222641274112,125.00237,12.25674,172,2,74111.3206370561,TRUE
"404",125.25238,12.25674,173,2,13639.2191740239,27278.4383480478,27.2784383480478,125.25238,12.25674,173,2,13639.2191740239,TRUE
"405",123.25233,12.00677,174,2,152.104575586406,304.209151172811,0.304209151172811,123.25233,12.00677,174,2,152.104575586406,TRUE
"406",123.75235,12.00676,175,2,5641.7424510317,11283.4849020634,11.2834849020634,123.75235,12.00676,175,2,5641.7424510317,TRUE
"407",124.75236,12.00675,177,2,15276.1412615389,30552.2825230778,30.5522825230778,124.75236,12.00675,177,2,15276.1412615389,TRUE
"408",125.25238,12.00674,179,2,231125.026192459,462250.052384918,462.250052384918,125.25238,12.00674,179,2,231125.026192459,TRUE
"409",120.00225,11.75679,180,2,3757.0749582846,7514.14991656921,7.51414991656921,120.00225,11.75679,180,2,3757.0749582846,TRUE
